"date","avg","min","max"
20100510,6,-1.1,10.8
20100511,6.3,-0.4,10.5
20100512,6.6,5.5,8.2
20100513,7.3,4.7,9.2
20100514,8.2,3.7,12
20100515,9.5,4,12.8
20100516,11.1,5.8,16.7
20100517,10.6,2.8,16.7
20100518,9.3,1.7,15.6
20100519,11.9,5.8,17.9
20100520,13.1,5.8,20.7
20100521,13.4,3.6,21.6
20100522,14.1,6.6,22.1
20100523,16.5,9.2,24.3
20100524,16.7,8.9,23.8
20100525,12.4,5.7,18.6
20100526,8.5,1.9,12.9
20100527,10.8,2.6,16.2
20100528,11.7,2.2,18.7
20100529,13.4,0.7,21.5
20100530,12.1,7.5,17.4
20100531,12,6.9,17.8
20100601,13.5,4.3,20.4
20100602,14,4.1,20.5
20100603,15.8,6.2,22.3
20100604,15.3,5,23.1
20100605,17.6,6.3,25.8
20100606,20.3,12,28.6
20100607,15.5,10,19.7
20100608,17.5,9.7,24.1
20100609,16.8,14.2,19.3
20100610,20,15.7,25.1
20100611,18.1,12.5,25
20100612,14.2,7.5,21.1
20100613,12.6,4.3,16.9
20100614,16.3,9.8,22.2
20100615,12.8,6.7,18.3
20100616,15.7,4.8,22.7
20100617,17.3,9.1,24.5
20100618,13.1,10.4,17.7
20100619,11.3,8.7,15.6
20100620,12.1,9.7,15.5
20100621,12.5,6.6,17.7
20100622,13.2,3.1,20.5
20100623,17.2,5.5,25.8
20100624,20.2,8.6,27.7
20100625,17.9,10,24.7
20100626,19,9.5,25.5
20100627,21.4,11.3,29.5
20100628,23.1,14.1,30.7
20100629,20,10.5,29.5
20100630,19.1,11.3,26.5
20100701,23,15.3,30.6
20100702,27.1,17.3,34.7
20100703,24.1,15.5,32.1
20100704,20.8,12.6,27.5
20100705,17.7,9.4,24.4
20100706,15.8,6.6,22.6
20100707,18.4,5.1,26.3
20100708,24,15.7,31.5
20100709,25.5,13.5,34.5
20100710,26.7,16.5,34.9
20100711,24.9,19.5,32.2
20100712,22.3,16.3,30.9
20100713,21,13.3,28
20100714,23.5,16.5,32
20100715,19.6,12.2,24.2
20100716,21.9,15.2,29.4
20100717,17.5,9,22.9
20100718,17,8.4,24.4
20100719,20.2,9.4,28.7
20100720,23.7,12.6,30.7
20100721,23.8,17.8,31.3
20100722,18.8,12.2,23.2
20100723,18.5,9.2,25.7
20100724,15.1,6.1,21.3
20100725,15.6,4.9,22.6
20100726,16.1,11.6,18.2
20100727,18.1,13.6,23.3
20100728,18.5,11.9,24
20100729,15,11.7,19.7
20100730,17.2,11.4,22.4
20100731,19.5,15.5,24.8
20100801,19.3,14.2,23.4
20100802,15.2,11.8,19.9
20100803,16.1,9.9,20.8
20100804,16.4,13.8,19.9
20100805,15.9,11.4,20.6
20100806,15.1,6.8,22.7
20100807,17.8,8.8,24.6
20100808,16.9,12.9,20.5
20100809,16.7,11.2,21.3
20100810,18.9,10.5,24.5
20100811,17.7,10.9,23.3
20100812,15.7,7.5,23.1
20100813,15.4,9.4,21.2
20100814,17.8,7,24.8
20100815,17.5,13.3,21.4
20100816,16.6,13.3,19.6
20100817,14.9,12.8,16.8
20100818,15.9,11.5,19.6
20100819,16,11.2,21.8
20100820,20.7,12.8,26.8
20100821,20.7,16,25.7
20100822,20.4,17,24.7
20100823,19.3,17.3,22.6
20100824,16.4,11.6,20.5
20100825,15.8,13.2,21.1
20100826,15.3,13.4,17.1
20100827,14.1,10.7,16.8
20100828,13,9.3,18.1
20100829,11.9,7.3,15.8
20100830,11.8,4.7,18
20100831,12.1,5.8,19.1
20100901,11.4,5.2,18
20100902,11.4,5.4,16.6
20100903,13,6.2,19
20100904,12.5,5.7,19.5
20100905,12.6,5.4,18.5
20100906,14.4,8.8,19.5
20100907,12.4,10.8,13.5
20100908,14.7,12.5,17.3
20100909,13.8,8.9,19.1
20100910,14.6,10.4,18.1
20100911,17.3,12.3,22.9
20100912,13.9,8.7,17.2
20100913,14.1,9.5,18.1
20100914,14.9,12.2,16.3
20100915,13.2,9.9,17.3
20100916,11.8,8.3,16.5
20100917,11.3,8.7,15.4
20100918,10.2,6.4,15.2
20100919,11.5,5.6,15.6
20100920,14.4,11.3,17.1
20100921,13.4,7.3,18.6
20100922,15.1,8.3,22.5
20100923,16.8,10.8,22.9
20100924,14.3,11.2,17.6
20100925,10.4,4.7,15.4
20100926,8.2,3.6,15.2
20100927,10,6.8,12.5
20100928,10.2,2.3,13.6
20100929,7.4,0.3,14.1
20100930,10,5.2,12.8
20101001,11.9,9,16
20101002,13.6,11.1,15.9
20101003,18.2,15,23.8
20101004,17.1,11.4,23.1
20101005,16.4,12.9,20.2
20101006,16.2,13.1,19.7
20101007,14.6,8.7,17.6
20101008,13.5,10,15.7
20101009,12.5,6,19.6
20101010,10,5,16
20101011,8.3,2.8,16
20101012,4.6,0.5,8.9
20101013,6.6,-0.1,12.8
20101014,7.5,-1,11.7
20101015,10,8.5,12.4
20101016,6.2,2.7,9.6
20101017,3.9,-1.6,10.3
20101018,5.6,-3.6,10.7
20101019,8.2,5.7,13
20101020,5.6,2.3,10.3
20101021,6.2,1.9,10.7
20101022,7.5,5.6,10.7
20101023,6.6,4.3,8.4
20101024,6.6,1.7,11.6
20101025,4.8,-1.5,10.8
20101026,6.2,-0.9,9.4
20101027,7.8,5.8,10.1
20101028,9.9,7.2,11.9
20101029,10.3,5.9,13.8
20101030,11.2,6.9,13.7
20101031,8.2,4.3,11.2
20101101,7.8,7.1,8.4
20101102,9.9,6.8,12.2
20101103,12,10,14.3
20101104,14.4,13,15.3
20101105,12.6,9.4,15.2
20101106,7.9,1.7,11.1
20101107,4.2,0.4,9.1
20101108,4,1.1,6.1
20101109,4.1,2.8,4.9
20101110,4.5,2.4,5.7
20101111,5.5,2.8,9.1
20101112,10.5,8.6,12.2
20101113,10,8.3,11.1
20101114,11.6,8.6,13.2
20101115,5.7,-0.3,9.3
20101116,2.8,-1.5,8.8
20101117,4.5,1.5,6
20101118,4.4,2.8,6.2
20101119,6.6,4.8,8
20101120,7.1,5.7,8.3
20101121,5,3.7,6.4
20101122,4.3,2,5.9
20101123,4.3,3.2,6
20101124,2.8,0.2,4.6
20101125,1.6,-1.9,3.1
20101126,-2.9,-6.8,1.2
20101127,-2,-6.8,0.4
20101128,-3.3,-6.5,-0.5
20101129,-1.7,-3.1,-0.4
20101130,-2.5,-5.7,-0.6
20101201,-7.3,-8.6,-5.7
20101202,-7.1,-8.1,-6
20101203,-5.5,-8.1,-3.1
20101204,-2.7,-5.8,-0.3
20101205,1.3,-0.3,2.2
20101206,0.2,-4.3,1.7
20101207,-1.7,-2.4,-0.9
20101208,-2.1,-5,-1.1
20101209,0.3,-2.6,2.5
20101210,1.5,-2.6,5.3
20101211,6.2,5.3,6.9
20101212,1.2,-6,5.5
20101213,-3.7,-8.8,0.2
20101214,-4.9,-10.1,-1.5
20101215,-4.3,-12.2,0.5
20101216,-1.1,-9.1,1
20101217,-2.9,-5,-1.7
20101218,-5.9,-8.4,-3.7
20101219,-5.9,-7.1,-5
20101220,-6.4,-7.4,-5
20101221,-6.9,-13.1,-3.2
20101222,-3,-3.6,-2.4
20101223,-1.9,-3.5,-0.6
20101224,-3.1,-5.2,-1.6
20101225,-7.1,-11.4,-4.2
20101226,-1,-4.2,1
20101227,-0.1,-1.2,1.3
20101228,-0.9,-3,0.5
20101229,-5.9,-10.9,-2.7
20101230,-5.1,-11.4,-0.9
20101231,0.6,-0.9,1.9
20110101,1.7,-1.5,4
20110102,0.5,-2,2.9
20110103,-0.8,-4.1,0.7
20110104,-0.3,-2.5,0.8
20110105,-1.3,-2.9,2.2
20110106,3.7,2,6.3
20110107,4,-0.7,8.9
20110108,9.6,6.1,12.2
20110109,3.6,-0.1,6.1
20110110,0.6,-1.6,4.6
20110111,2.2,-1.8,5.7
20110112,4.9,2.6,8.3
20110113,9.4,7.8,10.5
20110114,10,8.5,11.4
20110115,8.8,7.6,9.6
20110116,9.2,7.2,11.7
20110117,8,6.8,9.2
20110118,4.2,1,7.2
20110119,2.6,0.6,5.5
20110120,0.1,-1.8,2.7
20110121,-0.3,-2.6,2.8
20110122,3.7,1.2,5.2
20110123,3.5,0.6,5.8
20110124,4.1,2.8,5.7
20110125,3.9,1.4,5.8
20110126,0.9,-0.9,2.3
20110127,-1.1,-4.5,1.1
20110128,-2.8,-5.2,0.4
20110129,-4.3,-7.6,-1.4
20110130,-2.5,-8.2,-0.8
20110131,-2.9,-4,-2.2
20110201,-2.7,-4.8,0.2
20110202,1.9,0.2,2.9
20110203,4.6,2.7,7.1
20110204,8.2,4.6,10.7
20110205,11,10.3,11.5
20110206,10.2,8.9,11.1
20110207,8.9,6.7,11.2
20110208,3.5,-4.5,9.1
20110209,2.2,-5.5,9.4
20110210,6.9,3.6,9
20110211,6.1,3.1,8.5
20110212,2.8,0.6,7.4
20110213,6.6,5.1,8.3
20110214,5.8,3.2,9.1
20110215,5.1,3.5,6.5
20110216,6.1,0.9,9.8
20110217,1.7,-0.4,5.6
20110218,0.1,-0.3,0.8
20110219,0.3,-1.1,2.6
20110220,-1.3,-3.3,1
20110221,-3.2,-5.6,0.3
20110222,-3.1,-7.3,1.4
20110223,-0.1,-5.5,3.3
20110224,1.8,-0.3,2.9
20110225,5,2.5,7.1
20110226,7.1,5.5,10.4
20110227,3.6,0.6,5.8
20110228,2.9,0.8,5.5
20110301,1.9,-0.9,5.5
20110302,0.4,-2.1,4.7
20110303,0.1,-4.9,6.3
20110304,-1.6,-5.8,4.4
20110305,1.3,-2.4,7
20110306,0.8,-5.9,6.7
20110307,2.3,-2.8,7.4
20110308,4.1,-4.2,9.9
20110309,6.2,3.7,8.4
20110310,6.9,3.4,9.1
20110311,6.6,-0.8,11.1
20110312,8.8,3,14.1
20110313,10.7,8,15
20110314,10.1,7.1,13.3
20110315,10.2,7,15.3
20110316,5.4,4,7.4
20110317,5.9,4.3,8.5
20110318,6.1,3.9,10.6
20110319,3,-3.3,9.2
20110320,3.1,-5.2,12
20110321,4.7,-5,14.1
20110322,6.8,-2.5,15.8
20110323,6.1,-0.1,14
20110324,7.4,-1.7,16.4
20110325,8,1.5,14
20110326,4.4,0.3,7.5
20110327,3.4,-5.6,11.6
20110328,2.7,-5,10.4
20110329,4.8,-4.3,14.2
20110330,8.7,-1.8,17.5
20110331,11.5,9.3,13.1
20110401,12.6,10.7,14.8
20110402,16.4,9.7,23.5
20110403,11.8,9.3,14
20110404,9.8,5.7,14.7
20110405,9.2,5.7,12.5
20110406,13.6,9.8,18.8
20110407,11.7,2.5,16.5
20110408,9.7,0.3,17.7
20110409,9.5,3.6,15.5
20110410,9.1,0.2,19
20110411,12.9,2.7,22.2
20110412,7.6,3.7,12.1
20110413,7.7,1,14.1
20110414,6.7,-1.5,12.8
20110415,8.2,0,15.4
20110416,9.1,1,16.3
20110417,9.8,2.1,17.9
20110418,12.6,2,19.6
20110419,14.5,6.6,22.8
20110420,13.9,3.3,23.6
20110421,16.5,4.3,24.7
20110422,18,8.3,25.7
20110423,18.6,7.8,25.4
20110424,16.6,7.4,24.3
20110425,15.6,5.9,22.6
20110426,14.1,5.2,22.2
20110427,11.4,7.6,17.8
20110428,13.4,8.1,19.7
20110429,16.3,11,22
20110430,13.9,8.1,20.1
20110501,11.5,5.6,17.4
20110502,8.7,4.3,13.6
20110503,6.9,-0.8,13.7
20110504,5.7,-2.2,12.5
20110505,9.3,-1.2,17.7
20110506,13.7,4.1,21.9
20110507,19.9,6.7,27.4
20110508,20.9,13.8,27.2
20110509,18.9,11.2,27.3
20110510,17.6,9.6,24.6
20110511,15.6,9,22.3
20110512,11.8,5.5,18.8
20110513,13.2,6.9,19.2
20110514,11.7,6.8,17.6
20110515,11.2,5.4,17.5
20110516,11.9,9.4,13.9
20110517,13.4,12,16.6
20110518,13.9,8.5,18.6
20110519,12.8,9,15.2
20110520,15.7,8.6,22.4
20110521,14.6,5.1,23.2
20110522,14.9,8.8,20.9
20110523,16.1,8.5,22.1
20110524,13.2,4.5,18
20110525,14.5,5,21.3
20110526,16.1,11.2,23.9
20110527,12.1,6.5,17
20110528,13.4,8.1,18.3
20110529,15.8,10.3,22.8
20110530,20.5,7.5,29.3
20110531,13.1,7.1,15.3
20110601,12.6,3.4,19.6
20110602,15.2,1.6,23.5
20110603,19.3,10,26
20110604,21.9,15.3,28.5
20110605,19,13.5,26.2
20110606,19.1,15.4,25.5
20110607,15.3,12.7,19.6
20110608,13.6,7.9,17.6
20110609,13.9,8.1,19.4
20110610,13.5,4.8,19.4
20110611,11.6,4.4,18.3
20110612,13.4,3.9,20
20110613,17.1,12.1,21.4
20110614,15.5,8.3,21.4
20110615,17.5,7,23.7
20110616,15.7,10.9,21.8
20110617,14.3,9.8,18.3
20110618,13.9,11.3,17.8
20110619,13.2,11,16
20110620,15.4,11.9,20.1
20110621,17.3,14.2,21.8
20110622,15.9,12.5,19.9
20110623,14.8,10.3,19.2
20110624,13.8,7.8,18.3
20110625,13.5,9,16.2
20110626,19.1,13,25.2
20110627,23.6,12.8,30
20110628,26.2,19.3,33.2
20110629,17.7,10.5,23.2
20110630,14.3,9,20.2
20110701,12.9,7.9,17.5
20110702,13.4,7.1,18.3
20110703,13.7,11.8,15.6
20110704,14.8,10.5,20.1
20110705,16.8,6.2,24.6
20110706,17.2,9.1,23.8
20110707,18.1,10.2,24.2
20110708,18.1,11.9,23.2
20110709,17.5,9,23.3
20110710,16.5,6.7,23.4
20110711,17.6,8.2,24.4
20110712,19.5,14.5,27.2
20110713,14.4,13.1,15.6
20110714,13.4,12.2,15
20110715,15.7,10.4,22.6
20110716,17.9,13.7,24.4
20110717,16.9,13.6,21
20110718,15.7,13.5,19.3
20110719,17.4,12.4,22.1
20110720,17.1,12.1,21.2
20110721,15.9,9.3,22.4
20110722,13.9,8.1,18.6
20110723,13.4,10.5,18.8
20110724,12.1,10.4,13.2
20110725,15.3,10.9,20.6
20110726,15,12.6,17.8
20110727,17.6,12.8,23.5
20110728,17.6,11.6,24.6
20110729,15,11.3,18.6
20110730,14,12.5,16.6
20110731,14.1,9.6,17.3
20110801,17.5,10.2,23.7
20110802,21.7,14.5,27.6
20110803,20.4,16.4,26.2
20110804,20.5,15.1,26.1
20110805,18.7,14.4,23
20110806,19.2,14,24.5
20110807,15.8,12.3,20.6
20110808,14.4,11.5,18.5
20110809,13.8,10.3,17.9
20110810,15.3,9.6,19.3
20110811,17.9,15.3,22.7
20110812,16.6,11.4,19.7
20110813,16.3,9.9,21.1
20110814,17.4,13.1,20.7
20110815,15,7.6,21
20110816,15.7,8.2,21.4
20110817,17.5,12.5,23.5
20110818,17,12.8,21.7
20110819,15.1,7.1,20.1
20110820,15.9,5.6,23.7
20110821,20,10.6,28.7
20110822,18.4,10.3,25.1
20110823,19.5,15.2,23.8
20110824,19.4,14.2,24.7
20110825,18.8,12,25.6
20110826,18.8,12.8,25.5
20110827,14.8,11,19.8
20110828,13.1,10.4,17.5
20110829,12.5,9.8,15.9
20110830,12.3,8.9,15.7
20110831,12.3,6.7,17
20110901,11.7,5.9,18.3
20110902,15.9,5.3,25
20110903,20.5,11.3,28.5
20110904,19.9,15.8,23.2
20110905,15.3,12.6,19.7
20110906,15.1,13.3,17.6
20110907,14.1,12.5,17.3
20110908,13.5,11.8,14.9
20110909,16.9,14.3,19.9
20110910,21.6,17.2,25.7
20110911,18.3,14.2,22.1
20110912,17,13.5,19.7
20110913,15.5,12.6,19.4
20110914,13.6,11.2,17
20110915,12.6,5.9,18.6
20110916,13.2,4.5,19
20110917,15.3,13.9,17.7
20110918,11.6,8.9,15.6
20110919,11.7,4.6,17.4
20110920,14.3,9.7,17.6
20110921,15.8,14,18.8
20110922,13.4,8,18.3
20110923,12.1,6,18.9
20110924,12.3,5,20.8
20110925,13.5,4.3,22.3
20110926,17.5,10.4,24.1
20110927,15.9,9.8,21.1
20110928,15.6,8.5,23.4
20110929,16.9,10.4,25.3
20110930,16.5,8.8,25.7
20111001,16,7.8,27
20111002,14.6,7.7,23.9
20111003,17.9,9.9,24.3
20111004,16.1,13.8,19.2
20111005,16.4,13.6,18.3
20111006,13,7,16.7
20111007,9.3,7,14.3
20111008,7.4,2.9,12.3
20111009,8.3,-0.5,15.2
20111010,16.3,15.2,17.4
20111011,14,10.6,16.4
20111012,10,5,12.5
20111013,7.7,1.1,14.7
20111014,6.9,1.2,13.4
20111015,7,2.3,13
20111016,6.4,0,14.6
20111017,10.7,1.4,15
20111018,9.4,7.3,12.6
20111019,7.3,4,12.1
20111020,6.1,3.1,10.9
20111021,6.3,2.6,11
20111022,6.1,1.2,11.6
20111023,7.8,2.4,14.8
20111024,9.1,3.7,13.2
20111025,10.2,8.6,11.5
20111026,9.8,6.2,13.8
20111027,9.5,5.1,14.4
20111028,10.7,5.5,17.3
20111029,12.9,6.1,16.3
20111030,13.2,10.7,15.6
20111031,12.7,10.6,16.4
20111101,12.6,8.2,17.2
20111102,12.2,10.6,14.5
20111103,14.7,10.9,18
20111104,14.8,10.7,18.8
20111105,11.1,3.9,16.3
20111106,7.8,3.4,10.1
20111107,8.8,6.8,10.3
20111108,7.2,5.5,9.1
20111109,5.2,1.6,10.1
20111110,5.5,1.6,7.8
20111111,5.9,0.6,9.3
20111112,4,-1.1,10.7
20111113,0.2,-2,3
20111114,1,-3.1,7.2
20111115,0.7,-0.5,3.2
20111116,0.9,-1.8,5.1
20111117,2.3,-2.9,7.4
20111118,6,-0.7,10.3
20111119,4.1,-2.2,12.6
20111120,1.8,-2.8,10.8
20111121,0.3,-3.6,8.5
20111122,-0.8,-3.8,5.3
20111123,5.3,-3.5,8.4
20111124,7.2,5.1,8.1
20111125,6.6,4.8,8.5
20111126,8,4.9,10.3
20111127,8.7,5.2,11.5
20111128,4.2,1.4,8.3
20111129,6.1,2.1,9.1
20111130,7.3,4.7,10
20111201,9.6,5.6,11.7
20111202,6.3,3.6,11.9
20111203,6.8,3.8,8.9
20111204,6.8,4.6,7.8
20111205,3.5,1.4,6
20111206,2.9,1.6,5.4
20111207,5.9,3.2,7.7
20111208,6.5,3.5,9.9
20111209,5.3,2.8,7.2
20111210,2.9,1.4,5.6
20111211,2.7,0.3,4.8
20111212,6.1,3.6,7.7
20111213,7.2,5.1,10.1
20111214,4.7,2.3,6.4
20111215,5.3,4.4,6.2
20111216,3.1,0.4,5.1
20111217,3.3,0.9,6.7
20111218,1.8,0,4.9
20111219,1.5,0.3,4
20111220,3.9,0,7
20111221,4.9,3.6,5.9
20111222,7.8,5.1,9.5
20111223,8.7,7,9.6
20111224,5.4,4,7.6
20111225,7.8,4.7,10
20111226,9.9,9.1,10.6
20111227,8.5,7.2,10.2
20111228,6.5,5.5,7.3
20111229,5.6,4.1,6.5
20111230,4.2,2.8,7.3
20111231,5.8,2.1,10.2
20120101,11.4,10.2,12.9
20120102,7.1,3.4,10.8
20120103,6.7,3.4,10.4
20120104,5.9,4.5,7.2
20120105,6.1,3.2,8.4
20120106,5.8,4.3,7.7
20120107,6.4,4.2,8.2
20120108,6.5,5.8,7.7
20120109,7.3,5.1,9
20120110,6.3,3.2,8.4
20120111,8,7.1,8.5
20120112,7.2,3.8,8.8
20120113,4.4,2.3,6.4
20120114,3,0.1,6.3
20120115,0.4,-5.2,5.9
20120116,-2.7,-6.2,3.9
20120117,-1.7,-6.7,4.2
20120118,1.7,-1.6,4.8
20120119,5.1,2.9,6.7
20120120,2.9,0.2,5.1
20120121,5.9,1.4,9.8
20120122,6.1,4.5,7.8
20120123,3.7,0.9,6
20120124,1.2,-4,5.7
20120125,1.4,-3.8,5.2
20120126,2.5,0.4,4.8
20120127,3.9,1.4,7.3
20120128,1,-2.1,4
20120129,-1.7,-3,0.2
20120130,-3.2,-5.5,-1.4
20120131,-5.8,-7.9,-2.7
20120201,-6.1,-8.6,-2.6
20120202,-8.1,-10.8,-4.8
20120203,-10,-14.3,-5.2
20120204,-10.3,-16.5,-4.3
20120205,-7.8,-10.7,-3.9
20120206,-8.5,-12.3,-3.6
20120207,-8.5,-15.5,-3.4
20120208,-3.7,-9.6,-0.9
20120209,-3.7,-9.5,1.2
20120210,-6.1,-9.6,-2.1
20120211,-7.3,-14.1,-2.2
20120212,-4.3,-10.6,-1.6
20120213,1.4,-1.8,3.6
20120214,3.4,1.1,5.6
20120215,3.7,0.1,5.9
20120216,3.5,-1.8,6.3
20120217,5.6,3,8.1
20120218,6.6,3.2,8.6
20120219,1.8,-2.2,5.2
20120220,1.1,-3.6,5.8
20120221,4.4,1.7,7.8
20120222,5.9,3.1,9.6
20120223,9,4.8,11.4
20120224,8.3,3.2,10.7
20120225,4.8,0.9,8.2
20120226,5.4,0.2,9.2
20120227,5.7,2.8,8.9
20120228,8.3,6.6,9.2
20120229,9.5,7.6,10.4
20120301,8.2,6.5,9.7
20120302,8.2,5.5,11.8
20120303,7.8,3.5,10.4
20120304,7.9,2,11.9
20120305,6.5,4.5,8
20120306,6.1,1.5,9.6
20120307,3.8,0.3,6.5
20120308,4.7,-0.6,8.9
20120309,7.1,0.9,11.1
20120310,8.5,7.3,10.2
20120311,8.5,4.7,13.4
20120312,7.9,5.8,12
20120313,7.7,6.2,8.9
20120314,5.8,-0.9,7.7
20120315,5.9,-2,15.4
20120316,6.9,0.7,11.9
20120317,8.9,1.7,11.5
20120318,7.1,1.5,9.4
20120319,4.4,-4,12.1
20120320,8.3,1.3,13.6
20120321,9.9,0.6,16.9
20120322,11.4,3,18.1
20120323,10.8,3.1,19.2
20120324,10,1.2,18.3
20120325,8.3,2.6,16.9
20120326,7.4,-0.9,16.1
20120327,8.9,-0.6,18.9
20120328,9.9,-0.8,19.5
20120329,8.9,5.4,11.9
20120330,8.6,7,12.4
20120331,5.5,-2.3,9.4
20120401,4,-4.8,9.4
20120402,8.3,5.4,11.7
20120403,9.2,1.6,14
20120404,6.9,4.9,10.4
20120405,5.7,3.9,9.2
20120406,6.4,3.3,10.5
20120407,4.2,-1.5,7.3
20120408,5.2,-3,10
20120409,8.5,6,10.5
20120410,9.1,6.8,11.8
20120411,7.5,2,13.3
20120412,6.6,1.1,12.3
20120413,4.9,-1.3,10.9
20120414,5.9,-0.6,10.5
20120415,5.7,0.5,9.5
20120416,3.4,-3.9,10.4
20120417,5.6,-4.4,12.2
20120418,9,4.9,13.3
20120419,9.1,2.7,14
20120420,8.2,-1,14.9
20120421,7.9,4.2,12.8
20120422,8,4.9,13.5
20120423,9.1,5.1,14.7
20120424,8.7,5.4,14.4
20120425,10.3,6.3,15
20120426,12.3,9.6,15.7
20120427,13.1,10.1,17.8
20120428,13.4,9.8,20.3
20120429,13.2,9.5,18.8
20120430,16.8,6.9,23.7
20120501,15.7,10.9,21.6
20120502,16.8,8.3,24.6
20120503,13.8,11.5,16.7
20120504,11.8,7.7,17.5
20120505,8.2,6.3,10.9
20120506,6.8,5.8,8.3
20120507,9.1,2.3,14.3
20120508,14.7,6.6,20.8
20120509,16,13,20.6
20120510,18.5,14.5,22.7
20120511,14.9,7.7,18.2
20120512,8.1,-0.3,12.6
20120513,7.4,-1.9,14.4
20120514,11.2,3.1,17.9
20120515,7.5,2.2,11.5
20120516,7.1,0.8,13.1
20120517,9.3,-0.6,14.7
20120518,14.3,9.2,19.7
20120519,16.2,9.5,21.9
20120520,18.4,9.1,24.2
20120521,20.5,10.8,27
20120522,21.9,15.4,28.5
20120523,20.7,14.2,30
20120524,20.9,14.1,26.5
20120525,19.4,12.6,24.7
20120526,18.6,11.2,25
20120527,19,9.5,25.9
20120528,18.4,9.7,27
20120529,15.3,7,20.6
20120530,14.6,5.7,20.9
20120531,13.9,9.1,18.8
20120601,11.2,3.4,15.7
20120602,10.2,1,16.9
20120603,8,5.1,8.9
20120604,8.2,4.3,10.5
20120605,10.4,4,15.6
20120606,12.5,9.3,17.7
20120607,16.9,12.9,21.7
20120608,16.1,12.2,20.9
20120609,13.2,10.4,16.8
20120610,14.1,8.5,19.5
20120611,15.3,8.7,21.6
20120612,13.9,8.4,20.4
20120613,11.6,5.4,16.2
20120614,11.5,3.6,17.4
20120615,14.4,9.9,18.6
20120616,15.7,13.3,19.9
20120617,15.7,10.3,20.7
20120618,15,8,19.9
20120619,15.2,8,20.5
20120620,17.9,13.5,22.9
20120621,17.3,14.6,20.4
20120622,15.1,11.8,20.2
20120623,15.3,11.6,20
20120624,13.7,10.5,16
20120625,14.2,10.5,18.3
20120626,14.4,8.8,19.9
20120627,17.6,10.8,22
20120628,22.1,12,27.4
20120629,19.4,13.9,23.2
20120630,19.7,13.9,25.3
20120701,15.5,8.3,21.4
20120702,14.8,6.5,20.4
20120703,18.1,7.3,25.1
20120704,21.7,15.9,27
20120705,22.6,18.3,28.3
20120706,20.1,15.7,24.2
20120707,19.6,10.7,24.9
20120708,17.5,14.9,21.1
20120709,16.5,13.4,21.1
20120710,16.4,12.2,19.9
20120711,15.1,11.5,19.5
20120712,13.5,8.8,18.7
20120713,14.9,11.9,19.4
20120714,14.3,12,18.7
20120715,13.9,8.9,19.2
20120716,14.1,8.8,18.6
20120717,17,14.1,20.4
20120718,17.7,14.3,22.5
20120719,15,10.8,19
20120720,13.8,6.4,20.3
20120721,11.9,4.2,19.2
20120722,14,3.9,21.3
20120723,18.5,10.1,25.8
20120724,20.4,10.4,28.5
20120725,22.3,12.3,29.8
20120726,20.2,13.4,27
20120727,22.3,14.1,29.8
20120728,18.3,15.5,21.3
20120729,16.1,10.1,20.5
20120730,14.3,10.4,19
20120731,14.6,8.5,18.4
20120801,21,13.3,27.8
20120802,18.9,11.5,23.8
20120803,18.5,10.6,23.9
20120804,18,11,24.6
20120805,18.2,10,25.4
20120806,16.8,14.1,22
20120807,15.2,12.7,19.5
20120808,16.8,11.7,22.9
20120809,15.6,7.9,21.4
20120810,14.4,6.3,21.3
20120811,14.9,7.3,20.4
20120812,18.2,12,24.3
20120813,19.7,13.4,26.1
20120814,20.6,16.4,27.3
20120815,22.1,14.7,29.5
20120816,18.3,13,24.9
20120817,20.7,12.7,27.6
20120818,25.2,17.9,32.6
20120819,27.5,20.2,35.3
20120820,22,13.9,28.8
20120821,20.9,13.6,26.5
20120822,18.1,12.6,23.5
20120823,16.8,10.5,23.1
20120824,17.8,13.4,23.6
20120825,18.2,14.5,22.3
20120826,15.5,12.5,18.1
20120827,16.4,11.6,21.9
20120828,17.5,10.4,23.2
20120829,17.4,8.3,25.7
20120830,16.2,12,21.9
20120831,12.8,5.4,16.4
20120901,11.5,3.2,19.6
20120902,15.5,6.8,21.6
20120903,16.1,9.2,22.9
20120904,16.6,7.3,24.4
20120905,15.3,9.9,19.4
20120906,13.9,10.6,17.7
20120907,16.8,10.6,22.5
20120908,17.4,11.2,24.7
20120909,19.5,10.2,29.6
20120910,19,14.4,24.2
20120911,15.2,8.4,18.9
20120912,10.8,5.1,16.1
20120913,11.7,7.4,16.9
20120914,12.3,10.2,14.9
20120915,13.7,8,18.9
20120916,14.4,9.9,20.1
20120917,15.6,12.1,19.5
20120918,12.6,5.7,17.6
20120919,8.8,4.3,15.2
20120920,10.3,4.3,15.1
20120921,10.6,4.8,15.3
20120922,9.6,1.4,15.8
20120923,8,-0.6,14.3
20120924,13.6,9,21.3
20120925,13.5,11.7,15.5
20120926,12.5,10.1,15.8
20120927,12.1,9.5,16.2
20120928,12.4,8.9,16.1
20120929,11.9,8.2,16.7
20120930,11.5,6.3,16.6
20121001,13.4,7.8,18.5
20121002,13.3,11.6,15.8
20121003,12.8,10.2,15.8
20121004,10.6,8,14.2
20121005,12.4,9.2,16.8
20121006,8.7,2.2,14.4
20121007,7.3,0.5,15.3
20121008,6.3,0.1,13.5
20121009,5.8,-0.8,14.2
20121010,5.7,-0.4,13.5
20121011,7.9,0.2,14
20121012,9.7,7,14.8
20121013,8.9,6.2,12
